Target ppm,Target RH (%),Target T (C),Vout0,Vout1,Vout2,Vout3,Vout4,Vout5,Vout6,Vout7,Vout8,Vout9,Vout10,Vout11,Vout12,Vout13,Vout14,Vout15,Vref0,Vref1,Vref2,Vref3,Vref4,Vref5,Vref6,Vref7,Vref8,Vref9,Vref10,Vref11,Vref12,Vref13,Vref14,Vref15,Reactor Temperature(C),SHTTemp(C),Humidity%,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas
0,15,35,0.648231,0.739091,0.824759,0.885116,0.76927,0.67484,0.803018,0.662833,0.631797,0.754498,0.773275,0.807269,0.739282,0.769714,0.865868,0.780398,2.78377,2.889882,2.89118,2.841207,2.861975,2.854836,2.953485,2.836015,2.833293,2.896101,2.901605,2.963117,2.766924,2.857251,2.943045,2.828761,41.66,34.71,15.42,A,11.88,28.31,0,0,0,CH4,B,11.86,28,0,0,0,O2,C,12.78,28.38,65.1,55.9,56,O2,D,12.14,28.06,0.2,0.2,0,N2,E,12.72,29.38,0.257,0.22,0.257,N2
0,15,35,0.657966,0.747204,0.822812,0.882845,0.768945,0.702423,0.800746,0.667376,0.651222,0.757412,0.76162,0.812449,0.745757,0.775865,0.88076,0.793995,2.786691,2.893776,2.892478,2.846075,2.840558,2.846399,2.947319,2.842829,2.833293,2.888655,2.893511,2.956319,2.801566,2.883798,2.930095,2.814192,41.6,34.72,15.44,A,11.88,28.31,0,0,0,CH4,B,11.87,27.98,0,0,0,O2,C,12.79,28.38,65.2,56.1,56,O2,D,12.14,28.03,0.2,0.1,0,N2,E,12.72,29.38,0.257,0.219,0.257,N2
0,15,35,0.649204,0.746879,0.828329,0.87603,0.770243,0.679383,0.807885,0.671919,0.6441,0.770362,0.765829,0.82378,0.737663,0.775218,0.884645,0.798528,2.771115,2.889882,2.889558,2.838286,2.852889,2.839909,2.94018,2.841207,2.815487,2.882827,2.895777,2.948872,2.763039,2.847862,2.92621,2.841711,41.65,34.71,15.41,A,11.88,28.31,0,0,0,CH4,B,11.87,27.98,0,0,0,O2,C,12.79,28.38,65,56,56,O2,D,12.14,28.05,0.2,0.2,0,N2,E,12.73,29.38,0.257,0.22,0.257,N2
0,15,35,0.662184,0.75629,0.812753,0.865971,0.764402,0.692039,0.809832,0.665754,0.633092,0.763563,0.761944,0.817629,0.754498,0.751584,0.885616,0.778455,2.809406,2.892803,2.896048,2.846075,2.854836,2.854836,2.960624,2.813624,2.811926,2.896748,2.899338,2.983514,2.784407,2.846243,2.943369,2.810631,41.67,34.72,15.41,A,11.87,28.31,0,0,0,CH4,B,11.86,27.98,0,0,0,O2,C,12.78,28.38,65.1,56,56,O2,D,12.14,28.03,0.2,0.2,0,N2,E,12.73,29.37,0.257,0.219,0.257,N2
0,15,35,0.660562,0.729356,0.83709,0.877004,0.755316,0.699178,0.806912,0.656992,0.6441,0.754498,0.765182,0.804355,0.748347,0.76939,0.87558,0.785902,2.792532,2.884366,2.923306,2.83277,2.867492,2.845426,2.937259,2.841531,2.818401,2.890273,2.895777,2.961175,2.781817,2.865992,2.940131,2.818401,41.63,34.72,15.4,A,11.87,28.31,0,0,0,CH4,B,11.86,27.98,0,0,0,O2,C,12.78,28.38,65.1,56,56,O2,D,12.13,28.04,0.2,0.1,0,N2,E,12.72,29.37,0.257,0.219,0.257,N2
0,15,35,0.650827,0.731628,0.817945,0.879924,0.767323,0.693337,0.809183,0.659588,0.637301,0.748347,0.769714,0.813744,0.752232,0.773275,0.866515,0.78493,2.79675,2.884366,2.893452,2.832121,2.853214,2.861975,2.93661,2.814598,2.813545,2.862755,2.89513,2.951139,2.780522,2.87441,2.951462,2.806098,41.71,34.7,15.43,A,11.87,28.3,0,0,0,CH4,B,11.86,27.99,0,0,0,O2,C,12.79,28.38,65,55.9,56,O2,D,12.15,28.05,0.2,0.2,0,N2,E,12.73,29.38,0.258,0.22,0.257,N2
0,15,35,0.657641,0.751098,0.823461,0.879924,0.766998,0.695933,0.803018,0.659264,0.642157,0.739929,0.76939,0.812125,0.757088,0.768419,0.87558,0.794319,2.800969,2.885015,2.903511,2.840233,2.871061,2.849644,2.926875,2.820763,2.853366,2.892216,2.90031,2.961175,2.766601,2.859517,2.949844,2.821638,41.6,34.7,15.38,A,11.88,28.31,0,0,0,CH4,B,11.86,28,0,0,0,O2,C,12.79,28.38,64.9,55.8,56,O2,D,12.14,28.03,0.2,0.2,0,N2,E,12.73,29.38,0.258,0.22,0.257,N2
0,15,35,0.662184,0.732926,0.824759,0.874732,0.767972,0.6849,0.800746,0.676138,0.632445,0.758383,0.765182,0.80565,0.733131,0.77975,0.904394,0.788168,2.798697,2.888909,2.896697,2.84218,2.84932,2.84932,2.9431,2.833419,2.808688,2.88218,2.888331,2.95729,2.784083,2.852718,2.934304,2.830703,41.75,34.74,15.39,A,11.88,28.31,0,0,0,CH4,B,11.87,27.98,0,0,0,O2,C,12.78,28.38,65.2,56.1,56,O2,D,12.14,28.05,0.2,0.1,0,N2,E,12.71,29.38,0.256,0.218,0.257,N2
0,15,35,0.656343,0.73033,0.825084,0.867918,0.760833,0.681655,0.799124,0.682628,0.658668,0.763887,0.765505,0.812449,0.748023,0.780074,0.890472,0.794643,2.789936,2.885988,2.888909,2.835041,2.852889,2.837962,2.953809,2.823359,2.840416,2.90549,2.914555,2.96247,2.753651,2.8511,2.93916,2.806098,41.71,34.72,15.37,A,11.87,28.31,0,0,0,CH4,B,11.87,27.99,0,0,0,O2,C,12.79,28.38,65.1,56.1,56,O2,D,12.14,28.06,0.2,0.2,0,N2,E,12.72,29.39,0.257,0.219,0.257,N2
0,15,35,0.660237,0.752071,0.833521,0.877328,0.770243,0.68782,0.807885,0.660562,0.640215,0.755469,0.76421,0.824104,0.740901,0.77716,0.871695,0.789139,2.802916,2.892154,2.904809,2.85581,2.859704,2.872035,2.949915,2.845426,2.799623,2.890597,2.902576,2.95211,2.768543,2.860812,2.944664,2.816782,41.71,34.73,15.4,A,11.88,28.3,0,0,0,CH4,B,11.87,28.01,0,0,0,O2,C,12.78,28.39,65,55.9,56,O2,D,12.14,28.04,0.2,0.2,0,N2,E,12.72,29.4,0.258,0.22,0.257,N2
0,15,35,0.661211,0.732926,0.835468,0.875706,0.770568,0.679707,0.796852,0.665105,0.647985,0.754498,0.762915,0.816658,0.739606,0.778455,0.867163,0.783959,2.795777,2.890207,2.88177,2.838286,2.858406,2.855161,2.941478,2.827902,2.834265,2.877971,2.894806,2.966355,2.755269,2.845272,2.949844,2.823257,41.73,34.71,15.43,A,11.87,28.31,0,0,0,CH4,B,11.87,28.01,0,0,0,O2,C,12.79,28.38,64.9,55.9,56,O2,D,12.14,28.07,0.2,0.1,0,N2,E,12.72,29.38,0.257,0.219,0.257,N2
0,15,35,0.651151,0.724489,0.835792,0.881871,0.773164,0.689767,0.786468,0.683277,0.637949,0.748994,0.754822,0.804679,0.748671,0.755146,0.900832,0.796262,2.795452,2.878525,2.900266,2.835041,2.859379,2.849644,2.950889,2.824982,2.826495,2.885741,2.895453,2.937541,2.781493,2.857575,2.957937,2.836855,41.71,34.71,15.39,A,11.87,28.31,0,0,0,CH4,B,11.86,28,0,0,0,O2,C,12.79,28.38,65.2,56.1,56,O2,D,12.14,28.07,0.2,0.2,0,N2,E,12.72,29.38,0.258,0.22,0.257,N2
0,15,35,0.657317,0.740389,0.830925,0.87603,0.770568,0.691714,0.810157,0.658939,0.620142,0.754822,0.757088,0.806945,0.739606,0.768419,0.88335,0.793995,2.798048,2.881121,2.902538,2.826929,2.856459,2.859379,2.949591,2.825955,2.82002,2.891892,2.89772,2.948225,2.771133,2.842682,2.955347,2.809659,41.71,34.74,15.41,A,11.89,28.31,0,0,0,CH4,B,11.87,28.01,0,0,0,O2,C,12.79,28.38,65,56,56,O2,D,12.14,28.04,0.2,0.1,0,N2,E,12.72,29.37,0.258,0.22,0.257,N2
